ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,ESTRATO,LLAVE_PANEL,CCDD,AREA,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,D341_T,D344,D347_T,D350,D351_T,I339_1,I342,I345_1,I348,INGTOT,INGTOTP,ingtrabw,RESIDENT,Informal_P,FAC300_ANUAL
2024,06,43889,4,0029,1,3,202403438894002911,18,1,1,1,1,2, ,2,55,1,1,24,12,1968,1, , , , , , , , , , , , , , , ,9412,5610,3,5,3,2,1,2,0,0,8,8,8,0,12,36, ,40,2,40,2, ,2,1,2,280,15, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,450, , , , ,1212, , , ,1662,1662,1662,1,1,10.1148252250631
2024,06,43889,4,0029,1,3,202403438894002912,18,1,2,3,1,2, ,2,21,2,2,4,1,2003,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,16.562864828171
2024,06,43889,4,0032,1,3,202303438894003211,18,1,1,1,1,2, ,1,58,1,1,2,2,1966,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,3,0,0,0,8,8,8,0,24, ,40,2,40,2, ,2,2,2,180, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , ,779, , , ,779,779,779,1,1,14.7289733486289
2024,06,43889,4,0034,1,3,202303438894003411,18,1,1,1,1,2, ,2,76,1,1,27,10,1947,1, , , , , , , , , , , , , , , ,9512,4781,2, ,3,2,1,1,0,7,7,7,6,6,6,39, ,39,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,10,7,1, ,10, , , , ,77, , ,87,87,87,1,1,12.6252529042772
2024,06,43890,7,0079,1,3,202306438907007912,18,1,1,1,1,2, ,2,47,1,1,2,2,1977,1, , , , , , , , , , , , , , , ,2342,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,1,1,1,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,2,2,1, , , , ,83,3000, , , ,3000,3000,3083,1,2,3.5619757375965
2024,06,43890,7,0079,1,3,202306438907007913,18,1,2,3,1,2, ,1,15,2,2,22,3,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1, ,5.73277112934535
2024,06,43890,7,0079,1,3,202306438907007914,18,1,3,3,1,2, ,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43890,7,0080,1,3,202306438907008011,18,1,1,1,1,2, ,1,49,1,1,18,10,1974,1, , , , , , , , , , , , , , , ,9313,4100,3,5,3,2,1,2,0,4,0,4,0,4,0,12, ,12,1, ,1,1,1,1,2,150, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,8,1, ,2,2,2,2,2,2,10,7,1, , , , , ,650, , , ,650,650,650,1,1,4.22036669140747
2024,06,43890,7,0082,1,3,202306438907008211,18,1,1,1,1,2, ,1,62,1,1,22,5,1962,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,4,1,1,13,3,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,8,2, ,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , ,1, ,4.22036669140747
2024,06,43890,7,0082,1,3,202306438907008212,18,1,2,7,1,2, ,2,66,2,2,24,2,1958,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,4,5, ,1,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,4.44603278113235
2024,06,43890,7,0083,1,3,202309438907008311,18,1,1,1,1,2, ,2,85,1,1,9,10,1938,1, , , , , , , , , , , , , , , ,9549,4789,2, ,3,2,1,1,0,10,10,10,10,10,6,56, ,56,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,2,2,1, , , , , , ,129, , ,129,129,129,1,1,4.44603278113235
2024,06,43890,7,0083,1,3,202309438907008312,18,1,2,3,1,2, ,1,51,2,2,2,10,1972,1, , , , , , , , , , , , , , , ,4417,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,2700, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,2,1, , , , ,308,2700, , , ,2700,2700,3008,1,2,4.22036669140747
2024,06,43890,7,0083,1,3,202309438907008313,18,1,3,5,1,2, ,2,16,3,3,2,10,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2,5, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,2,4, , , , , , , , , , , , ,1, ,5.13621565315505
2024,06,43890,10,0026,1,3,2024064389010002611,18,1,1,1,1,2, ,1,78,1,1,12,1,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2,2,7, , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,3,2, ,2,2,2,1,2,2,2,2,4, , , , , , , , , , , , ,1, ,6.36475352358575
2024,06,43890,10,0030,1,3,2024064389010003011,18,1,1,1,1,2, ,1,68,1,1,3,7,1955,1, , , , , , , , , , , , , , , ,5120,5610,2, ,3,2,1,1,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,6,5, ,2,2,2,2,2,2,2,2,1, ,65, , , , ,420, , ,485,485,485,1,1,5.1868662621597
2024,06,43890,10,0030,1,3,2024064389010003012,18,1,2,2,1,2, ,2,71,2,1,1,1,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,4.44603278113235
2024,06,43890,10,0030,1,3,2024064389010003013,18,1,3,3,1,1, ,1,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,06,43890,10,0032,1,3,2024064389010003211,18,1,1,1,1,2, ,1,59,1,1,25,1,1965,1, , , , , , , , , , , , , , , ,4417,8412,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3500, , , , , , , , , , , , , , ,1,3,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , , , ,75,3500, , , ,3500,3500,3575,1,2,4.22036669140747
2024,06,43890,10,0032,1,3,2024064389010003212,18,1,2,2,1,2, ,2,58,2,2,21,6,1965,1, , , , , , , , , , , , , , , ,5120,5629,2, ,3,2,1,2,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, ,1516, , , , ,1615, , ,3131,3131,3131,1,1,3.5619757375965
2024,06,43890,10,0032,1,3,2024064389010003213,18,1,3,3,1,2, ,2,35,3,3,1,3,1989,1, , , , , , , , , , , , , , , ,2619,8411,3,2, , ,5,9998,8,8,8,8,8,8,0,48, ,48,1, ,2, ,2,2,4,4500, , , , , , , , , , , , , , ,1,3,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1, , , , ,50,4500, , , ,4500,4500,4550,1,2,4.97912153825903
2024,06,43890,10,0032,1,3,2024064389010003214,18,1,4,3,1,2, ,1,28,4,4,29,2,1996,1, , , , , , , , , , , , , , , ,5211,4530,3,5,2,1,1,4,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,2,3,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,1, , , , ,624,2500, , , ,2500,2500,3124,1,2,6.9077953883725
2024,06,43890,10,0032,1,3,2024064389010003215,18,1,5,3,1,2, ,1,18,5,5,4,6,2006,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2, ,9412,5629,4, ,3,2,1,2,0,1,1,1,1,1,0,5, , ,1, ,2, , , , , , , , , , , , ,2,5,2,2,7, , ,2,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,1,1,10,7,4, , , , , , , , , , , , ,1,1,5.73277112934535
2024,06,43890,10,0032,1,3,2024064389010003216,18,1,6,5,1,2, ,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43890,10,0033,1,3,2024064389010003311,18,1,1,1,1,2, ,1,58,1,1,4,4,1966,1, , , , , , , , , , , , , , , ,9331,4923,2, ,3,2,1,1,0,6,6,6,6,6,6,36, ,36,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , ,579, , ,579,579,579,1,1,4.22036669140747
2024,06,43890,10,0195,1,3,2024064389010019511,18,1,1,1,1,2, ,1,53,1,1,16,10,1970,1, , , , , , , , , , , , , , , ,7212,2511,3,5,2,2,1,3,0,8,8,8,8,8,0,40, ,40,1, ,1,1,1,1,2,500, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1, , , , , ,2165, , , ,2165,2165,2165,1,1, 
2024,06,43890,10,0195,1,3,2024064389010019512,18,1,2,2,1,2, ,2,47,2,2,1,8,1976,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,6, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,6,4, , , , , , , , , , , , ,1, , 
2024,06,43890,10,0195,1,3,2024064389010019513,18,1,3,3,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43890,10,0195,1,3,2024064389010019514,18,1,4,3,1,2, ,1,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43890,10,0195,1,3,2024064389010019515,18,1,5,3,1,2, ,2,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43890,10,0225,1,3,2024064389010022511,18,1,1,1,1,2, ,1,31,1,1,30,12,1992,1, , , , , , , , , , , , , , , ,7113,4100,3,5,2,2,1,3,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,1,2,500,60, , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,260, , , , ,2165, , , ,2425,2425,2425,1,1, 
2024,06,43890,10,0225,1,3,2024064389010022512,18,1,2,2,1,2, ,2,30,2,2,23,9,1993,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,13,5,3,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,2, ,2,2,2,2,2,2,10,5,2, , , , , , , , , , , , ,1, , 
2024,06,43890,10,0225,1,3,2024064389010022513,18,1,3,3,1,2, ,2,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43890,10,0225,1,3,2024064389010022514,18,1,4,3,1,2, ,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43891,2,0009,1,3,202403438912000911,18,1,1,1,1,2, ,1,51,1,1,17,5,1973,1, , , , , , , , , , , , , , , ,9412,5610,3,5,1, ,1,12,8,0,0,0,8,8,8,32,16,48,1, ,2, ,2,2,2,200,136, , , , ,250, , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,589, , , , ,866, , ,250,1705,1455,1705,1,1, 
2024,06,43891,2,0044,1,3,202403438912004411,18,1,1,1,1,2, ,1,44,1,1,15,8,1979,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,13,5,2,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,5,2, , , , , , , , , , , , ,1, ,36.8881093205593
2024,06,43891,2,0044,1,3,202403438912004412,18,1,2,2,1,2, ,2,35,2,2,12,7,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1,1,13,5,4,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,2, , , , , , , , , , , , ,1, ,26.5888564002362
2024,06,43891,2,0045,1,3,202403438912004511,18,1,1,1,1,2, ,2,68,1,1,17,11,1955,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2, ,9111,9700,6, , , ,1,2,0,0,0,0,0,8,8,16, ,24,2,24,2, ,2,2,2,80,20, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,10,7,1,87, , , , ,346, , , ,433,433,433,1,1,23.7421252443671
2024,06,43891,2,0046,1,3,202403438912004611,18,1,1,1,1,2, ,1,48,1,1,21,2,1976,1, , , , , , , , , , , , , , , ,3115,8530,3,2, , ,5,9998,0,8,8,8,8,8,4,44, ,44,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , ,83,1800, , , ,1800,1800,1883,1,2,22.5370525808474
2024,06,43891,2,0046,1,3,202403438912004612,18,1,2,2,1,2, ,2,43,2,2,4,8,1980,1, , , , , , , , , , , , , , , ,2342,8510,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,2600, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,5, ,2,2,2,2,2,2,10,7,1, , , , ,83,2600, , , ,2600,2600,2683,1,2,26.5888564002362
2024,06,43891,2,0046,1,3,202403438912004613,18,1,3,3,1,2, ,1,25,3,3,4,11,1998,1, , , , , , , , , , , , , , , ,9622,8530,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,1300, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,1,1, , , , , ,1300, , , ,1300,1300,1300,1,2,36.8881093205593
2024,06,43891,2,0046,1,3,202403438912004614,18,1,4,3,1,2, ,2,19,4,4,22,10,2004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,1,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,4, , , , , , , , , , , , ,1, ,27.4277499340048
2024,06,43891,2,0046,1,3,202403438912004615,18,1,5,3,1,2, ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43891,2,0047,1,3,202403438912004711,18,1,1,1,1,2, ,1,34,1,1,28,6,1989,1, , , , , , , , , , , , , , , ,8322,4922,2, ,3,2,1,1,4,10,10,10,10,10,10,64, ,64,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,1418, , ,1418,1418,1418,1,1,31.4347852103565
2024,06,43891,2,0047,1,3,202403438912004712,18,1,2,2,1,2, ,2,30,2,2,4,8,1993,1, , , , , , , , , , , , , , , ,9549,4789,2, ,2,2,1,1,2,8,8,8,8,8,8,50,10,60,1, ,2, ,2,2, , , , , , , ,300,20, , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , ,20, , ,190, ,300,510,190,510,1,2,29.9889707185568
2024,06,43891,2,0047,1,3,202403438912004713,18,1,3,3,1,2, ,1,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43893,5,0063,1,3,202303438935006311,18,1,1,1,1,2, ,1,89,1,1,30,3,1935,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,9,3, ,1,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,11.2025806864408
2024,06,43893,5,0063,1,3,202306438935006312,18,1,2,3,1,2, ,2,46,2,2,17,11,1977,1, , , , , , , , , , , , , , , ,5142,9602,2, ,3,2,1,1,0,6,8,0,7,9,0,30, ,30,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , , , , , ,1025, , ,1025,1025,1025,1,1,9.45494160135688
2024,06,43893,5,0063,1,3,202306438935006313,18,1,3,5,1,2, ,2,17,3,3,21,7,2006,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,4, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,13.6336187077244
2024,06,43893,5,0063,1,3,202303438935006312,18,1,4,5,1,2, ,2,16,4,4,27,5,2008,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,13.6336187077244
2024,06,43893,5,0064,1,3,202303438935006411,18,1,1,1,1,2, ,2,54,1,1,9,2,1970,1, , , , , , , , , , , , , , , ,2330,8521,3,2, , ,5,9998,0,8,9,5,9,9,0,40, ,40,1, ,2, ,2,2,4,4500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1, , , , ,50,4500, , , ,4500,4500,4550,1,2,9.45494160135688
2024,06,43893,5,0064,1,3,202303438935006412,18,1,2,3,1,2, ,1,33,2,2,17,8,1990,1, , , , , , , , , , , , , , , ,5131,5610,3,5,2,1,1,2,0,0,8,6,6,6,0,26, ,26,1, ,2, ,2,2,4,1800, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , , , , ,1800, , , ,1800,1800,1800,1,1,18.3361164709266
2024,06,43893,5,0066,1,3,202406438935006611,18,1,1,1,1,2, ,1,67,1,1,16,5,1957,1, , , , , , , , , , , , , , , ,9541,4789,2, ,3,2,1,1,0,6,6,6,6,5,6,35, ,35,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , , , , , ,753, , ,753,753,753,1,1,13.7680661564135
2024,06,43893,5,0066,1,3,202303438935006611,18,1,2,8,1,1, ,2,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,06,43893,5,0066,1,3,202303438935006613,18,1,3,11,1,1, ,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , 
2024,06,43894,6,0082,1,3,202403438946008211,18,1,1,1,1,2, ,2,78,1,1,1,2,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,3, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,1, ,2,2,2,2,2,2,2,2,4, , , , , , , , , , , , ,1, ,7.56489284493162
2024,06,43894,6,0082,1,3,202403438946008213,18,1,2,3,1,2, ,1,58,2,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43894,6,0082,1,3,202403438946008214,18,1,3,3,1,2, ,1,45,3,99, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , 
2024,06,43894,6,0082,1,3,202403438946008212,18,1,4,98, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , 
2024,06,43894,6,0083,1,3,202403438946008311,18,1,1,1,1,2, ,2,69,1,1,20,3,1955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,4, , , , , , , , , , , , ,1, ,7.56489284493162
2024,06,43894,6,0083,1,3,202403438946008312,18,1,2,2,1,2, ,1,97,2,1,15,11,1926,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2,2,7, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,2,2,10,7,4, , , , , , , , , , , , ,1, ,10.8295824076367
